   BENCHMARK INFORMATION
Compute the projection of the integer hull of existential formulas in the theory of linear integer-real arithmetic.
benchmark definition:    benchmark-defs/IntHull.xml
name:                    IntHull
run sets:                compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw.termination-monotone-svcomp
date:                    Fri, 2025-07-04 02:45:34 EDT
tool:                    Projection of integer hull 1.0
tool executable:         /home/diagram/src/research/projects/duet/duet-nk-popl-local-abstraction/_build/default/srk/bigtop.exe
options:
resource limits:
- time:                  30 s
hardware requirements:
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    frame
os:                      Linux-6.11.0-28-generic-x86_64-with-glibc2.39
cpu:                     Intel Core Ultra 5 125H
- cores:                 18
- max frequency:         4500.0 MHz
- turbo boost enabled:   True
ram:                     33084.030976 MB
------------------------------------------------------------



lira-convex-hull-pc.termination-monotone-svcomp
Run set 1 of 18: skipped


lira-convex-hull-lplh.termination-monotone-svcomp
Run set 2 of 18: skipped


lira-convex-hull-pc-lplh.termination-monotone-svcomp
Run set 3 of 18: skipped


lira-convex-hull-real-relaxation-lw.termination-monotone-svcomp
Run set 4 of 18: skipped


lira-convex-hull-real-relaxation-fmcad15.termination-monotone-svcomp
Run set 5 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-pc.termination-monotone-svcomp
Run set 6 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-lira-lplh.termination-monotone-svcomp
Run set 7 of 18: skipped


compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw.termination-monotone-svcomp
Run set 8 of 18 with options '-compare-lira-convex-hull-pc-lplh-vs-real-relaxation-lw' and propertyfile 'None'

inputfile                                                                        status                       cpu time   wall time        host
loop-new/count_by_1_variante55e6b.i---hull-2.yml                                 done                             0.04        0.04        None
loop-new/count_by_1_variante55e6b.i---hull-3.yml                                 done                             0.03        0.03        None
loop-new/count_by_1_variante55e6b.i---hull-4.yml                                 done                             0.03        0.03        None
loop-new/count_by_1_variante55e6b.i---hull-5.yml                                 done                             0.03        0.03        None
loop-new/count_by_1c20557.i---hull-0.yml                                         done                             0.03        0.03        None
loop-new/count_by_1c20557.i---hull-1.yml                                         done                             0.03        0.04        None
loop-new/count_by_1c20557.i---hull-2.yml                                         done                             0.03        0.03        None
loop-new/count_by_1c20557.i---hull-3.yml                                         done                             0.03        0.03        None
loop-new/count_by_1c20557.i---hull-4.yml                                         done                             0.03        0.03        None
loop-new/count_by_1c20557.i---hull-5.yml                                         done                             0.03        0.03        None
loop-new/count_by_22bdbc1.i---hull-0.yml                                         done                             0.03        0.03        None
loop-new/count_by_22bdbc1.i---hull-1.yml                                         done                             0.03        0.03        None
loop-new/count_by_22bdbc1.i---hull-2.yml                                         done                             0.04        0.04        None
loop-new/count_by_22bdbc1.i---hull-3.yml                                         done                             0.03        0.03        None
loop-new/count_by_22bdbc1.i---hull-4.yml                                         done                             0.03        0.03        None
loop-new/count_by_22bdbc1.i---hull-5.yml                                         done                             0.03        0.03        None
loop-new/count_by_k3ddcb0.i---hull-0.yml                                         TIMEOUT                         30.86       30.88        None
loop-new/count_by_k3ddcb0.i---hull-1.yml                                         TIMEOUT                         30.86       30.88        None
loop-new/count_by_nondet12e228.i---hull-0.yml                                    done                             0.03        0.03        None
loop-new/count_by_nondet12e228.i---hull-1.yml                                    done                             0.03        0.03        None
loop-new/count_by_nondet12e228.i---hull-2.yml                                    done                             0.04        0.04        None
loop-new/count_by_nondet12e228.i---hull-3.yml                                    done                             0.03        0.03        None
loop-new/count_by_nondet12e228.i---hull-4.yml                                    done                             0.03        0.03        None
loop-new/count_by_nondet12e228.i---hull-5.yml                                    done                             0.03        0.03        None
